UF,Aparelho,SaleAmt,SaleQt,BcpFund,SaleCostAmt,GrossProfitAmt,Price,SMU%,GM%,BCP%,Cost
RS,LENOVO XT2341-1 MOTO G14 128GB,1489.15,2,547.53,890.09,198.99,744.575,0.40228318168082466,0.1336265654903804,0.367679548735856,445.045
MG,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,506.08,847.54,131.55,1402.32,0.39561583661361177,0.09380883107992471,0.3608876718580638,847.54
PR,SAMSUNG A055M GALAXY A05 128GB,605.45,1,142.72,440.37,92.79,605.45,0.27265670162688915,0.1532579073416467,0.23572549343463536,440.37
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,1656.74,2,521.31,1076.56,74.7,828.37,0.350193753998817,0.04508854738824439,0.31466011564880425,538.28
SC,SAMSUNG A546E GALAXY A54 5G 128GB,3243.15,2,425.04,2692.43,447.88,1621.575,0.16981021537702545,0.1381003037170652,0.13105776791082743,1346.215
MG,LENOVO XT2239-1 MOTO E22 128GB,691.95,1,256.0,412.03,71.53,691.95,0.4045379001372932,0.10337452128043934,0.36996892839077966,412.03
PR,SAMSUNG A546E GALAXY A54 5G 128GB,3243.15,2,583.23,2537.01,306.03,1621.575,0.2177327598168447,0.09436196290643355,0.17983442023958188,1268.505
PR,LENOVO XT2341-1 MOTO G14 128GB,649.23,1,120.93,503.77,65.67,649.23,0.22405002849529443,0.10115059378032439,0.1862668083729957,503.77
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,242.81,1022.1,130.8,1314.62,0.2225129695273158,0.09949643242914304,0.1846997611477081,1022.1
PR,LENOVO XT2341-1 MOTO G14 128GB,649.66,1,117.98,507.07,62.52,649.66,0.21948403780438996,0.09623495366807254,0.18160268448111322,507.07
MG,LENOVO XT2341-1 MOTO G14 128GB,1438.08,2,492.67,895.01,107.16,719.04,0.37763545838896306,0.07451602136181576,0.34258872941700047,447.505
PR,SAMSUNG A145M GALAXY A14 128GB,2035.17,3,203.0,1752.18,20.3,678.39,0.13904980910685594,0.009974596716736193,0.09974596716736193,584.0600000000001
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1621.57,1,285.69,1274.33,146.77,1621.57,0.2141381500644437,0.09051104793502594,0.17618110843195176,1274.33
PR,LENOVO XT2341-1 MOTO G14 128GB,827.3,1,284.43,513.9,221.01,827.3,0.3788226761755107,0.2671461380394053,0.343805149280793,513.9
PR,SAMSUNG A346M GALAXY A34 5G 128GB,2533.42,2,311.17,2123.7,86.88,1266.71,0.1617260462142086,0.03429356364124385,0.12282606121369533,1061.85
RS,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,301.43,544.02,95.25,876.12,0.3790576633337899,0.10871798383783043,0.3440510432360864,544.02
MG,SAMSUNG A145M GALAXY A14 128GB,788.42,1,261.66,498.99,49.85,788.42,0.3671012911899748,0.06322772126531545,0.33187894776895566,498.99
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,2584.56,3,877.36,1616.49,184.08,861.52,0.3745589191196954,0.07122295477760239,0.3394620360912496,538.83
RS,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,285.86,584.53,72.18,902.43,0.35227109027847037,0.07998404308367409,0.31676695145329836,584.53
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,301.43,544.02,66.63,876.12,0.3790576633337899,0.0760512258594713,0.3440510432360864,544.02
RS,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,367.58,899.52,53.66,1314.62,0.31575664450563656,0.04081787893079369,0.27960931676073697,899.52
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,347.86,1339.4,199.77,1753.12,0.23599069088254077,0.11395112713333944,0.19842338231267684,1339.4
PR,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,205.35,512.26,145.55,744.57,0.3120055871173967,0.19548195602831164,0.275796768604698,512.26
PR,SAMSUNG S711B GALAXY S23 FE 5G 128GB,2630.12,1,675.35,1858.64,461.43,2630.12,0.2933250193907502,0.1754406643042903,0.2567753562575092,1858.64
PR,SAMSUNG A055M GALAXY A05 128GB,605.45,1,129.99,452.88,79.37,605.45,0.2519943843422249,0.13109257577008837,0.21469981005863406,452.88
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,1613.32,2,478.93,1076.56,42.48,806.66,0.3327052289688345,0.026330796122282,0.2968598914040612,538.28
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1306.46,1,198.9,1057.42,85.29,1306.46,0.19062198613045933,0.0652832846011359,0.1522434670789768,1057.42
SC,SAMSUNG A145M GALAXY A14 128GB,1438.08,2,131.5,1249.86,138.56,719.04,0.13088284379172233,0.09635068980863375,0.09144136626613263,624.93
PR,SAMSUNG A145M GALAXY A14 128GB,1446.38,2,212.27,1178.46,86.08,723.19,0.18523486220771856,0.05951409726351304,0.14675949612135122,589.23
MG,SAMSUNG A145M GALAXY A14 128GB,2269.87,3,708.02,1481.08,95.78,756.6233333333333,0.34750448263556943,0.0421962491243992,0.3119209470145867,493.6933333333333
SC,LENOVO XT2239-1 MOTO E22 128GB,685.02,1,144.04,515.39,151.78,685.02,0.2476278064874018,0.22157017313363114,0.210271232956702,515.39
ES,SAMSUNG A057M GALAXY A05s 128GB,876.12,1,150.18,692.61,74.9,876.12,0.20945760854677442,0.08549057206775328,0.1714148746747021,692.61
PR,LENOVO XT2341-1 MOTO G14 128GB,649.66,1,117.54,507.5,62.06,649.66,0.21882215312625064,0.09552689098913278,0.1809254071360404,507.5
PR,SAMSUNG A146M GALAXY A14 5G 128GB,1804.87,2,374.17,1363.16,222.57,902.435,0.2447323075900203,0.1233163607351222,0.20731132990187662,681.58
ES,SAMSUNG A145M GALAXY A14 128GB,770.88,1,92.18,648.67,23.8,770.88,0.15853310502283113,0.030873806558738066,0.11957762557077627,648.67
PR,SAMSUNG A145M GALAXY A14 128GB,4486.56,6,762.62,3553.13,376.8,747.7600000000001,0.2080502656823937,0.08398416604258051,0.1699787810705752,592.1883333333334
RS,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,301.43,544.02,95.25,876.12,0.3790576633337899,0.10871798383783043,0.3440510432360864,544.02
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,235.72,440.37,181.73,700.72,0.37154640940746664,0.25934752825665025,0.3363968489553602,440.37
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,1752.25,2,446.92,1241.23,304.25,876.125,0.29163646739905835,0.1736338992723641,0.2550549293765159,620.615
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1525.63,1,192.04,1274.33,57.22,1525.63,0.1647188374638675,0.03750581726893152,0.1258758676743378,1274.33
RS,LENOVO XT2341-1 MOTO G14 128GB,1489.15,2,545.52,892.06,196.88,744.575,0.4009602793539939,0.1322096498002216,0.3663297854480744,446.03
RS,SAMSUNG A546E GALAXY A54 5G 128GB,3243.15,2,1151.13,1979.06,389.86,1621.575,0.3897722892866503,0.12021028937915298,0.3549419545811942,989.53
ES,SAMSUNG A146M GALAXY A14 5G 128GB,4512.17,5,616.34,3721.41,220.2,902.434,0.17525048923245357,0.0488013527859101,0.13659503077233348,744.2819999999999
PR,SAMSUNG A145M GALAXY A14 128GB,788.42,1,130.12,628.22,62.11,788.42,0.20319119251160545,0.0787778087821212,0.16503893863676722,628.22
PR,SAMSUNG A057M GALAXY A05s 128GB,1752.25,2,505.17,1184.0,365.63,876.125,0.32429733200171207,0.2086631473819375,0.28829790269653305,592.0
RS,SAMSUNG A346M GALAXY A34 5G 128GB,1306.46,1,359.61,899.52,47.34,1306.46,0.3114829386280483,0.036235322933729316,0.2752552699661681,899.52
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,223.15,620.92,151.8,876.12,0.29128429895448116,0.17326393644706206,0.2547025521618043,620.92
PR,SAMSUNG A146M GALAXY A14 5G 128GB,1656.74,2,203.73,1388.57,57.06,828.37,0.16186607433876166,0.03444113137849029,0.12297041177251711,694.285
PR,SAMSUNG A145M GALAXY A14 128GB,744.57,1,120.24,595.88,55.86,744.57,0.19969915521710524,0.07502316773439703,0.16148918167532936,595.88
MG,LENOVO XT2341-1 MOTO G14 128GB,788.42,1,312.34,449.19,103.26,788.42,0.4302655944800994,0.13097080236422212,0.3961594074224398,449.19
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,202.35,1061.85,88.17,1314.62,0.19227609499322995,0.0670688107590026,0.15392280659049765,1061.85
MG,SAMSUNG S901E GALAXY S22 5G 128GB,2586.27,1,931.04,1565.38,240.17,2586.27,0.39473450181148906,0.09286346746472719,0.35999334949560563,1565.38
SC,LENOVO XT2239-1 MOTO E22 128GB,691.95,1,150.8,515.39,158.91,691.95,0.2551629452995159,0.2296553219163234,0.21793482188019367,515.39
PR,SAMSUNG A145M GALAXY A14 128GB,788.42,1,169.51,589.52,103.62,788.42,0.25227670530935287,0.13142741178559653,0.21499961949214885,589.52
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,235.72,440.37,181.73,700.72,0.37154640940746664,0.25934752825665025,0.3363968489553602,440.37
PR,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,197.34,646.28,124.6,876.12,0.26233849244395746,0.1422179610099073,0.22524311738118066,646.28
MG,LENOVO XT2341-1 MOTO G14 128GB,2744.27,4,851.49,1795.06,111.05,686.0675,0.34588797749492584,0.04046613489197491,0.31027923637251437,448.765
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1482.02,1,149.47,1274.33,16.51,1482.02,0.1401398091793633,0.011140200537104763,0.1008555889934009,1274.33
RS,SAMSUNG A146M GALAXY A14 5G 128GB,1751.78,2,519.92,1169.07,103.24,875.89,0.33263880167600957,0.05893434107022571,0.2967952596787268,584.535
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,223.15,620.92,151.8,876.12,0.29128429895448116,0.17326393644706206,0.2547025521618043,620.92
MG,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,286.64,583.77,43.51,902.43,0.3531132608623383,0.048214265926443046,0.31763128442095234,583.77
MG,SAMSUNG A146M GALAXY A14 5G 128GB,1752.25,2,544.18,1145.68,71.44,876.125,0.34616635754030534,0.040770438008275074,0.31056070766157795,572.84
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,113.55,627.67,46.32,770.88,0.18577469904524702,0.06008717310087173,0.1472991905354919,627.67
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,963.82,1,309.93,619.76,234.89,963.82,0.3569753688448051,0.2437073312444232,0.3215641924840738,619.76
MG,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,269.54,449.19,70.72,744.57,0.3967121963012209,0.0949809957425091,0.36200760170299634,449.19
PR,LENOVO XT2341-1 MOTO G14 128GB,649.66,1,121.35,503.77,66.06,649.66,0.22456361789243606,0.10168395776252194,0.18679001323769356,503.77
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,924.74,1,226.28,664.47,150.46,924.74,0.28145208382896814,0.16270519281095228,0.2446958063888228,664.47
SC,LENOVO XT2341-1 MOTO G14 128GB,788.42,1,95.89,661.85,101.05,788.42,0.16053626239821406,0.12816772786078487,0.12162299282108521,661.85
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,200.57,668.33,125.5,902.43,0.2594107022151302,0.13906895825715015,0.22225546579790123,668.33
PR,LENOVO XT2341-1 MOTO G14 128GB,788.42,1,197.04,562.47,132.63,788.42,0.28658582988762327,0.1682225209913498,0.24991755663225185,562.47
ES,LENOVO XT2335-1 MOTO G53 5G 128GB,3408.99,4,407.16,2869.02,104.74,852.2475,0.1583958885183001,0.030724642782759704,0.11943713533920605,717.255
MG,SAMSUNG A146M GALAXY A14 5G 128GB,1779.39,2,544.94,1170.96,64.46,889.695,0.34193178561192317,0.036225897639078554,0.3062510186075003,585.48
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,1832.05,2,690.47,1078.48,202.71,916.025,0.41132611009524844,0.1106465434895336,0.3768838186730712,539.24
MG,SAMSUNG A546E GALAXY A54 5G 128GB,3155.45,2,989.64,2053.62,138.84,1577.725,0.34918315929582155,0.04400006338240188,0.3136288009634125,1026.81
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,192.09,676.67,116.56,902.43,0.25016898817636823,0.12916237270480813,0.21285861507263723,676.67
PR,SAMSUNG A145M GALAXY A14 128GB,1576.85,2,350.71,1167.56,219.55,788.425,0.2595617845705045,0.1392332815423154,0.22241177030155057,583.78
PR,LENOVO XT2343-1 MOTO G54 5G 128GB,1072.21,1,257.81,774.91,169.65,1072.21,0.277277772078231,0.1582246015239552,0.240447300435549,774.91
PR,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,196.33,521.12,136.05,744.57,0.3001061015082531,0.18272291389661147,0.2636823938649153,521.12
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1621.57,1,285.69,1274.33,146.77,1621.57,0.2141381500644437,0.09051104793502594,0.17618110843195176,1274.33
PR,SAMSUNG A146M GALAXY A14 5G 128GB,849.35,1,162.89,654.45,90.84,849.35,0.22946959439571435,0.10695237534585271,0.19178195090363218,654.45
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,414.09,1274.33,269.56,1753.12,0.2731073742812814,0.1537601533266405,0.23620174317787715,1274.33
PR,SAMSUNG S711B GALAXY S23 FE 5G 128GB,2630.12,1,675.35,1858.64,461.43,2630.12,0.2933250193907502,0.1754406643042903,0.2567753562575092,1858.64
SC,SAMSUNG A145M GALAXY A14 128GB,1541.77,2,226.17,1256.27,238.32,770.885,0.18517677734032967,0.15457558520401876,0.14669503233296793,628.135
MG,SAMSUNG A057M GALAXY A05s 128GB,1708.44,2,610.64,1038.37,154.02,854.22,0.39221160825080204,0.09015241975135212,0.3574254875793121,519.185
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,287.95,1061.85,170.02,1402.32,0.24279051856922818,0.12124194192481033,0.20533829653716698,1061.85
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,122.55,719.75,45.8,876.12,0.17848011687896637,0.052275943934620824,0.13987809889056294,719.75
ES,LENOVO XT2335-1 MOTO G53 5G 128GB,5256.74,6,726.92,4326.78,265.91,876.1233333333333,0.17690812176367865,0.05058458284031549,0.13828342280576936,721.13
ES,LENOVO XT2239-1 MOTO E22 128GB,1383.91,2,259.33,1072.31,141.61,691.955,0.22515915052279423,0.10232601831043926,0.18738935335390305,536.155
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1319.83,1,207.44,1061.85,93.02,1319.83,0.19546456740640838,0.07047877378147185,0.15717175696870053,1061.85
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,235.72,440.37,181.73,700.72,0.37154640940746664,0.25934752825665025,0.3363968489553602,440.37
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,4285.11,5,1432.58,2701.74,281.97,857.0219999999999,0.36950510021913086,0.0658022781212151,0.3343158051951992,540.348
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,201.48,667.44,126.46,902.43,0.26039692829360717,0.14013275267887815,0.22326385426016424,667.44
PR,SAMSUNG A546E GALAXY A54 5G 128GB,9633.49,6,1707.84,7560.13,883.13,1605.5816666666667,0.21522418147524935,0.09167290358945719,0.17728154594025633,1260.0216666666668
MG,SAMSUNG A145M GALAXY A14 128GB,788.42,1,270.37,490.43,59.02,788.42,0.3779584485426549,0.07485857791532433,0.34292635904720836,490.43
PR,SAMSUNG S711B GALAXY S23 FE 5G 128GB,5164.1,2,1256.87,3717.28,833.13,2582.05,0.28016885807788383,0.16133111287542842,0.24338606920857456,1858.64
PR,SAMSUNG A057M GALAXY A05s 128GB,876.12,1,252.59,592.0,182.81,876.12,0.32429347577957357,0.20865863123772999,0.2883052549879012,592.0
MG,SAMSUNG A145M GALAXY A14 128GB,788.42,1,264.3,496.39,52.64,788.42,0.37039902589990104,0.06676644428096701,0.33522741685903457,496.39
MG,SAMSUNG A546E GALAXY A54 5G 128GB,1621.57,1,461.34,1101.75,21.59,1621.57,0.3205658713469045,0.01331425717051993,0.2845020566488033,1101.75
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,168.0,675.1,93.69,876.12,0.22944345523444276,0.10693740583481715,0.19175455417066156,675.1
PR,SAMSUNG S911B GALAXY S23 5G 128GB,2630.12,1,485.2,2045.47,261.06,2630.12,0.2222902377077851,0.09925782854014266,0.18447827475552447,2045.47
PR,SAMSUNG S711B GALAXY S23 FE 5G 128GB,2630.12,1,675.36,1858.64,461.43,2630.12,0.2933250193907502,0.1754406643042903,0.2567791583653978,1858.64
PR,SAMSUNG A146M GALAXY A14 5G 128GB,2576.83,3,408.16,2070.05,184.95,858.9433333333333,0.19666799905310006,0.071774234233535,0.15839616893625114,690.0166666666668
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,963.82,1,308.75,620.92,233.66,963.82,0.3557718246145547,0.24243115934510592,0.32033989749123276,620.92
PR,SAMSUNG A145M GALAXY A14 128GB,1451.08,2,227.96,1167.55,102.17,725.54,0.19539239738677394,0.07040962593378726,0.15709678308570169,583.775
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,963.82,1,392.87,538.28,137.86,963.82,0.4415139756386047,0.14303500653649023,0.4076176049469818,538.28
PR,SAMSUNG A346M GALAXY A34 5G 128GB,3848.04,3,522.57,3176.67,184.58,1282.68,0.17447063959834097,0.04796727684743402,0.13580160289394083,1058.89
PR,LENOVO XT2341-1 MOTO G14 128GB,1489.15,2,409.82,1025.38,290.18,744.575,0.3114326965047174,0.19486284121814457,0.2752039754222207,512.69
PR,SAMSUNG S711B GALAXY S23 FE 5G 128GB,2630.12,1,688.87,1845.36,475.68,2630.12,0.2983742186668289,0.18085866804556447,0.26191580612291454,1845.36
PR,SAMSUNG A146M GALAXY A14 5G 128GB,3270.06,4,440.82,2702.73,153.42,817.515,0.17349222950037613,0.04691657033815893,0.1348048659657621,675.6825
RS,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,272.76,446.03,98.44,744.57,0.4009562566313444,0.1322105376257437,0.36633224545710946,446.03
PR,SAMSUNG S711B GALAXY S23 FE 5G 128GB,2862.79,1,902.45,1858.64,678.6,2862.79,0.35075922439298723,0.23704148749995635,0.3152344391310575,1858.64
PR,SAMSUNG A146M GALAXY A14 5G 128GB,2707.3,3,560.45,2045.54,333.01,902.4333333333334,0.24443541535847535,0.12300446939755474,0.207014368559081,681.8466666666667
RS,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,292.15,553.13,85.48,876.12,0.36865954435465464,0.09756654339588185,0.3334588869104689,553.13
PR,LENOVO XT2341-1 MOTO G14 128GB,605.89,1,67.66,514.54,13.65,605.89,0.15076994173859948,0.02252884186898612,0.11167043522751655,514.54
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,414.09,1274.33,269.56,1753.12,0.2731073742812814,0.1537601533266405,0.23620174317787715,1274.33
PR,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,210.14,507.55,150.6,744.57,0.31833138590058696,0.20226439421411013,0.28223001195320785,507.55
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1525.63,1,192.04,1274.33,57.22,1525.63,0.1647188374638675,0.03750581726893152,0.1258758676743378,1274.33
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1657.14,1,325.01,1269.8,184.81,1657.14,0.2337400581725142,0.11152346814391059,0.19612706228803842,1269.8
PR,LENOVO XT2343-1 MOTO G54 5G 128GB,1139.22,1,323.21,774.91,232.21,1139.22,0.3197889784238339,0.2038324467618195,0.2837116623654781,774.91
RS,LENOVO XT2341-1 MOTO G14 128GB,742.05,1,270.29,446.03,96.48,742.05,0.39892190553197227,0.13001819284414798,0.3642476922040294,446.03
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,897.0,1,243.58,620.87,171.33,897.0,0.30783723522853956,0.19100334448160536,0.2715496098104794,620.87
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,223.15,620.92,151.8,876.12,0.29128429895448116,0.17326393644706206,0.2547025521618043,620.92
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,924.74,1,270.61,620.92,41.65,924.74,0.32854640223197873,0.045039686830893,0.29263360512143954,620.92
PR,SAMSUNG A146M GALAXY A14 5G 128GB,3514.19,4,644.45,2736.78,344.76,878.5475,0.22122025274672108,0.09810511099286037,0.18338507593499498,684.195
RS,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,301.43,544.01,95.25,876.12,0.37906907729534767,0.10871798383783043,0.3440510432360864,544.01
MG,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,272.13,446.65,73.44,744.57,0.4001235612501176,0.09863411096337482,0.36548611950521775,446.65
RS,SAMSUNG A546E GALAXY A54 5G 128GB,1621.57,1,581.58,983.62,201.27,1621.57,0.3934150237115881,0.12412045116769552,0.35865241710194445,983.62
MG,LENOVO XT2341-1 MOTO G14 128GB,1451.92,2,501.6,899.51,112.61,725.96,0.3804686208606535,0.07755936966224034,0.34547357981155985,449.755
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,142.88,598.86,77.22,770.88,0.2231475716064757,0.10017123287671233,0.18534661685346615,598.86
MG,SAMSUNG A145M GALAXY A14 128GB,770.88,1,255.41,488.3,48.29,770.88,0.3665680780406808,0.06264269406392695,0.33132264425072644,488.3
ES,LENOVO XT2343-1 MOTO G54 5G 128GB,1139.22,1,247.15,849.64,152.06,1139.22,0.254191464335247,0.13347729148013554,0.2169466828180685,849.64
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1237.29,1,177.61,1012.0,69.45,1237.29,0.18208342425785384,0.056130737337245114,0.14354759191458755,1012.0
MG,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,272.4,446.38,73.73,744.57,0.4004861866580711,0.09902359751265831,0.3658487449131713,446.38
PR,LENOVO XT2343-1 MOTO G54 5G 128GB,1051.53,1,279.9,733.37,194.91,1051.53,0.30256863807975043,0.18535847764685745,0.26618356109668767,733.37
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1621.57,1,316.58,1243.97,179.33,1621.57,0.23286074606708307,0.11059035379292909,0.19523054817245014,1243.97
MG,LENOVO XT2341-1 MOTO G14 128GB,3685.64,5,1312.55,2244.79,327.19,737.1279999999999,0.3909361739073811,0.08877426986900512,0.35612539477539856,448.95799999999997
PR,SAMSUNG A546E GALAXY A54 5G 128GB,3506.25,2,785.86,2590.23,494.53,1753.125,0.2612534759358289,0.14104242424242425,0.22413119429590017,1295.115
MG,LENOVO XT2341-1 MOTO G14 128GB,2005.87,3,606.18,1327.97,64.11,668.6233333333333,0.3379580929970536,0.031961193895915486,0.3022030340949314,442.6566666666667
RS,LENOVO XT2335-1 MOTO G53 5G 128GB,3226.64,4,934.79,2175.78,166.08,806.66,0.3256824436565591,0.05147149976446087,0.28971003892594155,543.945
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,3463.96,4,848.8,2487.84,564.87,865.99,0.2817930922989873,0.16307058972967356,0.24503747156433675,621.96
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1621.57,1,366.79,1194.65,232.23,1621.57,0.26327571427690444,0.1432130589490432,0.2261943671873555,1194.65
RS,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,312.71,558.16,100.47,902.43,0.38149219330031137,0.11133273494897111,0.34651995168600336,558.16
MG,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,255.18,589.45,17.91,876.12,0.3272040359768068,0.020442405149979456,0.29126147103136557,589.45
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,216.62,459.14,161.6,700.72,0.34475967576207334,0.23061993378239523,0.3091391711382578,459.14
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,217.28,626.69,145.61,876.12,0.2846984431356434,0.16619869424279782,0.24800255672738894,626.69
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,414.09,1274.33,269.56,1753.12,0.2731073742812814,0.1537601533266405,0.23620174317787715,1274.33
SC,SAMSUNG A546E GALAXY A54 5G 128GB,3243.15,2,393.45,2723.46,414.6,1621.575,0.1602423569677628,0.12783867536191665,0.12131723787058878,1361.73
ES,SAMSUNG A146M GALAXY A14 5G 128GB,2628.37,3,351.11,2175.52,119.94,876.1233333333333,0.17229309419906635,0.04563284469081598,0.13358469317485744,725.1733333333333
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,158.23,583.78,93.4,770.88,0.24270963055209638,0.12116023246160233,0.20525892486508923,583.78
PR,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,129.43,713.0,53.04,876.12,0.1861845409304661,0.06053965210245172,0.14773090444231385,713.0
PR,SAMSUNG A145M GALAXY A14 128GB,788.42,1,160.0,598.86,93.6,788.42,0.24043022754369492,0.11871844955734254,0.20293752061084194,598.86
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,223.15,620.92,151.8,876.12,0.29128429895448116,0.17326393644706206,0.2547025521618043,620.92
SC,SAMSUNG A145M GALAXY A14 128GB,693.02,1,23.63,641.36,24.9,693.02,0.07454330322357217,0.0359296989985859,0.0340971400536781,641.36
PR,SAMSUNG A145M GALAXY A14 128GB,827.3,1,176.19,620.24,106.96,827.3,0.25028405656956354,0.12928804544905112,0.21296990209113986,620.24
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1743.28,1,404.48,1274.33,260.37,1743.28,0.26900440548850446,0.14935638566380616,0.2320223945665642,1274.33
PR,LENOVO XT2341-1 MOTO G14 128GB,827.3,1,283.89,514.43,220.44,827.3,0.37818203795479277,0.2664571497642935,0.3431524235464765,514.43
SC,SAMSUNG A146M GALAXY A14 5G 128GB,1804.87,2,274.33,1461.26,289.07,902.435,0.1903793625025625,0.1601611196374254,0.15199432646118557,730.63
PR,LENOVO XT2239-1 MOTO E22 128GB,691.95,1,199.44,467.6,144.33,691.95,0.32422862923621654,0.2085844352915673,0.28822891827444175,467.6
ES,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,145.37,1201.94,19.77,1402.32,0.1428917793370984,0.014098066061954476,0.10366392834731018,1201.94
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,223.15,620.91,151.8,876.12,0.29129571291603895,0.17326393644706206,0.2547025521618043,620.91
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,224.22,619.87,152.92,876.12,0.2924827649180477,0.1745423001415331,0.2559238460484865,619.87
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,156.78,585.21,91.87,770.88,0.24085460772104605,0.11917548775425488,0.20337795765877958,585.21
ES,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,123.1,719.21,46.38,876.12,0.17909647080308633,0.052937953704971924,0.1405058667762407,719.21
ES,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,145.37,1201.94,19.77,1402.32,0.1428917793370984,0.014098066061954476,0.10366392834731018,1201.94
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,907.12,1,126.28,745.82,46.76,907.12,0.17781550401269952,0.05154775553399771,0.13920980686127524,745.82
PR,SAMSUNG A145M GALAXY A14 128GB,742.05,1,124.24,589.52,60.32,742.05,0.2055521865103429,0.08128832288929318,0.1674280708847113,589.52
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,1752.25,2,404.42,1282.99,259.46,876.125,0.2678042516764161,0.14807247824225994,0.23080039948637468,641.495
PR,SAMSUNG A546E GALAXY A54 5G 128GB,6214.96,4,887.63,5087.77,344.07,1553.74,0.1813672171663212,0.05536157915738798,0.14282151453911207,1271.9425
PR,SAMSUNG A145M GALAXY A14 128GB,1576.85,2,338.39,1179.66,206.57,788.425,0.2518882582363572,0.13100168056568476,0.2145987253067825,589.83
